Temperature,Jsc 2,Jsc3,Voc2,Voc3,FF1,FF2,FF3,Hysteresis2,Hysteresis3,Jsc4,Voc4,FF4,Hysteresis4,PCE4
20,0.99273,0.99274,0.99501,0.99535,1.00687,1.00714,1.00733,1.03868,1.03907,0.99274,0.99576,1.00757,1.03951,0.99719
20,0.99274,0.99274,0.99535,0.99576,1.00714,1.00733,1.00757,1.03907,1.03951,0.99273,0.99611,1.00777,1.03999,0.99809
20,0.99274,0.99273,0.99576,0.99611,1.00733,1.00757,1.00777,1.03951,1.03999,0.99272,0.99651,1.00802,1.04039,0.99898
20,0.99273,0.99272,0.99611,0.99651,1.00757,1.00777,1.00802,1.03999,1.04039,0.99273,0.99734,1.00838,1.04101,0.99992
20,0.99272,0.99273,0.99651,0.99734,1.00777,1.00802,1.00838,1.04039,1.04101,0.99273,0.99797,1.0087,1.04159,1.00086
20,0.99273,0.99273,0.99734,0.99797,1.00802,1.00838,1.0087,1.04101,1.04159,0.99274,0.99848,1.00897,1.042,1.00178
20,0.99273,0.99274,0.99797,0.99848,1.00838,1.0087,1.00897,1.04159,1.042,0.99275,0.99923,1.00935,1.04267,1.00227
20,0.99274,0.99275,0.99848,0.99923,1.0087,1.00897,1.00935,1.042,1.04267,0.99275,0.9996,1.00954,1.04294,1.00272
20,0.99275,0.99275,0.99923,0.9996,1.00897,1.00935,1.00954,1.04267,1.04294,0.99275,0.99997,1.00974,1.04322,1.00316
20,0.99275,0.99275,0.9996,0.99997,1.00935,1.00954,1.00974,1.04294,1.04322,0.99277,1.00061,1.01003,1.04373,1.00361
20,0.99275,0.99277,0.99997,1.00061,1.00954,1.00974,1.01003,1.04322,1.04373,0.99278,1.00095,1.0102,1.04398,1.00403
20,0.99277,0.99278,1.00061,1.00095,1.00974,1.01003,1.0102,1.04373,1.04398,0.99279,1.00125,1.01033,1.04419,1.00445
20,0.99278,0.99279,1.00095,1.00125,1.01003,1.0102,1.01033,1.04398,1.04419,0.9928,1.00154,1.01046,1.04438,1.00485
20,0.99279,0.9928,1.00125,1.00154,1.0102,1.01033,1.01046,1.04419,1.04438,0.9928,1.00185,1.01063,1.04462,1.00524
20,0.9928,0.9928,1.00154,1.00185,1.01033,1.01046,1.01063,1.04438,1.04462,0.99281,1.00212,1.01076,1.04484,1.00562
20,0.9928,0.99281,1.00185,1.00212,1.01046,1.01063,1.01076,1.04462,1.04484,0.99282,1.00262,1.01098,1.04527,1.00598
20,0.99281,0.99282,1.00212,1.00262,1.01063,1.01076,1.01098,1.04484,1.04527,0.99281,1.00285,1.01111,1.04546,1.00632
20,0.99282,0.99281,1.00262,1.00285,1.01076,1.01098,1.01111,1.04527,1.04546,0.9928,1.00304,1.01121,1.0456,1.00666
20,0.99281,0.9928,1.00285,1.00304,1.01098,1.01111,1.01121,1.04546,1.0456,0.99282,1.00348,1.01142,1.04599,1.00696
20,0.9928,0.99282,1.00304,1.00348,1.01111,1.01121,1.01142,1.0456,1.04599,0.99281,1.00388,1.01163,1.04635,1.00725
20,0.99282,0.99281,1.00348,1.00388,1.01121,1.01142,1.01163,1.04599,1.04635,0.99282,1.0042,1.01176,1.04663,1.00754
20,0.99281,0.99282,1.00388,1.0042,1.01142,1.01163,1.01176,1.04635,1.04663,0.99281,1.00446,1.01187,1.04683,1.00777
20,0.99282,0.99281,1.0042,1.00446,1.01163,1.01176,1.01187,1.04663,1.04683,0.9928,1.00469,1.01199,1.04704,1.008
20,0.99281,0.9928,1.00446,1.00469,1.01176,1.01187,1.01199,1.04683,1.04704,0.99278,1.00485,1.01205,1.04718,1.00822
20,0.9928,0.99278,1.00469,1.00485,1.01187,1.01199,1.01205,1.04704,1.04718,0.99276,1.00466,1.01195,1.04698,1.00838
20,0.99278,0.99276,1.00485,1.00466,1.01199,1.01205,1.01195,1.04718,1.04698,0.99273,1.00445,1.01184,1.04677,1.00852
20,0.99276,0.99273,1.00466,1.00445,1.01205,1.01195,1.01184,1.04698,1.04677,0.99274,1.00456,1.01188,1.04689,1.00866
20,0.99273,0.99274,1.00445,1.00456,1.01195,1.01184,1.01188,1.04677,1.04689,0.99273,1.00461,1.01187,1.04694,1.00874
20,0.99274,0.99273,1.00456,1.00461,1.01184,1.01188,1.01187,1.04689,1.04694,0.99271,1.00438,1.01176,1.04669,1.0088
20,0.99273,0.99271,1.00461,1.00438,1.01188,1.01187,1.01176,1.04694,1.04669,0.99271,1.0044,1.01176,1.04672,1.00884
20,0.99271,0.99271,1.00438,1.0044,1.01187,1.01176,1.01176,1.04669,1.04672,0.99269,1.00411,1.01162,1.04646,1.00884
20,0.99271,0.99269,1.0044,1.00411,1.01176,1.01176,1.01162,1.04672,1.04646,0.99268,1.00404,1.01155,1.0464,1.00882
20,0.99269,0.99268,1.00411,1.00404,1.01176,1.01162,1.01155,1.04646,1.0464,0.99269,1.00443,1.0117,1.04661,1.00878
20,0.99268,0.99269,1.00404,1.00443,1.01162,1.01155,1.0117,1.0464,1.04661,0.99268,1.00435,1.01167,1.04649,1.00871
20,0.99269,0.99268,1.00443,1.00435,1.01155,1.0117,1.01167,1.04661,1.04649,0.99267,1.00419,1.01162,1.04633,1.00863
20,0.99268,0.99267,1.00435,1.00419,1.0117,1.01167,1.01162,1.04649,1.04633,0.99265,1.00415,1.0116,1.04631,1.00851
20,0.99267,0.99265,1.00419,1.00415,1.01167,1.01162,1.0116,1.04633,1.04631,0.99262,1.00387,1.0115,1.04608,1.00839
20,0.99265,0.99262,1.00415,1.00387,1.01162,1.0116,1.0115,1.04631,1.04608,0.99261,1.00379,1.01144,1.04599,1.00825
20,0.99262,0.99261,1.00387,1.00379,1.0116,1.0115,1.01144,1.04608,1.04599,0.99258,1.00345,1.01131,1.04572,1.00807
20,0.99261,0.99258,1.00379,1.00345,1.0115,1.01144,1.01131,1.04599,1.04572,0.99258,1.00367,1.01139,1.04594,1.0079
20,0.99258,0.99258,1.00345,1.00367,1.01144,1.01131,1.01139,1.04572,1.04594,0.99258,1.00357,1.01129,1.04584,1.00772
20,0.99258,0.99258,1.00367,1.00357,1.01131,1.01139,1.01129,1.04594,1.04584,0.99255,1.0035,1.01125,1.04578,1.00753
20,0.99258,0.99255,1.00357,1.0035,1.01139,1.01129,1.01125,1.04584,1.04578,0.99253,1.00314,1.01108,1.0455,1.00733
20,0.99255,0.99253,1.0035,1.00314,1.01129,1.01125,1.01108,1.04578,1.0455,0.99251,1.00307,1.01103,1.04547,1.00713
20,0.99253,0.99251,1.00314,1.00307,1.01125,1.01108,1.01103,1.0455,1.04547,0.99253,1.00334,1.0111,1.04572,1.00692
20,0.99251,0.99253,1.00307,1.00334,1.01108,1.01103,1.0111,1.04547,1.04572,0.9925,1.00299,1.01094,1.04547,1.0067
20,0.99253,0.9925,1.00334,1.00299,1.01103,1.0111,1.01094,1.04572,1.04547,0.99249,1.00299,1.01096,1.04556,1.00647
20,0.9925,0.99249,1.00299,1.00299,1.0111,1.01094,1.01096,1.04547,1.04556,0.9925,1.00316,1.01099,1.04577,1.00624
20,0.99249,0.9925,1.00299,1.00316,1.01094,1.01096,1.01099,1.04556,1.04577,0.99249,1.00301,1.0109,1.0457,1.00599
20,0.9925,0.99249,1.00316,1.00301,1.01096,1.01099,1.0109,1.04577,1.0457,0.99246,1.00262,1.01073,1.04544,1.00574
20,0.99249,0.99246,1.00301,1.00262,1.01099,1.0109,1.01073,1.0457,1.04544,0.99245,1.00256,1.01071,1.04549,1.00547
20,0.99246,0.99245,1.00262,1.00256,1.0109,1.01073,1.01071,1.04544,1.04549,0.99245,1.00244,1.01065,1.04546,1.0052
20,0.99245,0.99245,1.00256,1.00244,1.01073,1.01071,1.01065,1.04549,1.04546,0.99244,1.00226,1.01055,1.04538,1.00491
20,0.99245,0.99244,1.00244,1.00226,1.01071,1.01065,1.01055,1.04546,1.04538,0.99242,1.00196,1.01039,1.04522,1.00461
20,0.99244,0.99242,1.00226,1.00196,1.01065,1.01055,1.01039,1.04538,1.04522,0.99241,1.00193,1.01034,1.04527,1.00429
20,0.99242,0.99241,1.00196,1.00193,1.01055,1.01039,1.01034,1.04522,1.04527,0.99239,1.00163,1.0102,1.04508,1.00397
20,0.99241,0.99239,1.00193,1.00163,1.01039,1.01034,1.0102,1.04527,1.04508,0.99239,1.00148,1.01013,1.04462,1.00363
20,0.99239,0.99239,1.00163,1.00148,1.01034,1.0102,1.01013,1.04508,1.04462,0.99236,1.001,1.00993,1.04422,1.00327
20,0.99239,0.99236,1.00148,1.001,1.0102,1.01013,1.00993,1.04462,1.04422,0.99234,1.0006,1.00977,1.04389,1.00291
20,0.99236,0.99234,1.001,1.0006,1.01013,1.00993,1.00977,1.04422,1.04389,0.99234,1.00038,1.00966,1.04371,1.00253
20,0.99234,0.99234,1.0006,1.00038,1.00993,1.00977,1.00966,1.04389,1.04371,0.99233,1.00039,1.00963,1.04371,1.00214
20,0.99234,0.99233,1.00038,1.00039,1.00977,1.00966,1.00963,1.04371,1.04371,0.99231,1.00012,1.00951,1.04348,1.00174
20,0.99233,0.99231,1.00039,1.00012,1.00966,1.00963,1.00951,1.04371,1.04348,0.9923,0.99984,1.00938,1.04325,1.00134
20,0.99231,0.9923,1.00012,0.99984,1.00963,1.00951,1.00938,1.04348,1.04325,0.99227,0.99956,1.00929,1.04306,1.00092
20,0.9923,0.99227,0.99984,0.99956,1.00951,1.00938,1.00929,1.04325,1.04306,0.99226,0.99954,1.00929,1.04313,1.00049
20,0.99227,0.99226,0.99956,0.99954,1.00938,1.00929,1.00929,1.04306,1.04313,0.99224,0.99918,1.00915,1.0429,1.00006
20,0.99226,0.99224,0.99954,0.99918,1.00929,1.00929,1.00915,1.04313,1.0429,0.99222,0.99877,1.00897,1.0426,0.99962
20,0.99224,0.99222,0.99918,0.99877,1.00929,1.00915,1.00897,1.0429,1.0426,0.99219,0.99859,1.0089,1.04254,0.99917
20,0.99222,0.99219,0.99877,0.99859,1.00915,1.00897,1.0089,1.0426,1.04254,0.99218,0.9981,1.00865,1.04218,0.99873
20,0.99219,0.99218,0.99859,0.9981,1.00897,1.0089,1.00865,1.04254,1.04218,0.99214,0.9973,1.00828,1.04152,0.99828
20,0.99218,0.99214,0.9981,0.9973,1.0089,1.00865,1.00828,1.04218,1.04152,0.99212,0.99696,1.00816,1.04135,0.99783
20,0.99214,0.99212,0.9973,0.99696,1.00865,1.00828,1.00816,1.04152,1.04135,0.99211,0.99679,1.00807,1.04131,0.99738
20,0.99212,0.99211,0.99696,0.99679,1.00828,1.00816,1.00807,1.04135,1.04131,0.9921,0.99666,1.008,1.04132,0.99693
20,0.99211,0.9921,0.99679,0.99666,1.00816,1.00807,1.008,1.04131,1.04132,0.99208,0.99623,1.00778,1.04103,0.99649
20,0.9921,0.99208,0.99666,0.99623,1.00807,1.008,1.00778,1.04132,1.04103,0.99205,0.99576,1.00757,1.04075,0.99605
20,0.99208,0.99205,0.99623,0.99576,1.008,1.00778,1.00757,1.04103,1.04075,0.99201,0.99564,1.00754,1.04082,0.99561
20,0.99205,0.99201,0.99576,0.99564,1.00778,1.00757,1.00754,1.04075,1.04082,0.992,0.99553,1.00747,1.04081,0.99518
20,0.99201,0.992,0.99564,0.99553,1.00757,1.00754,1.00747,1.04082,1.04081,0.99198,0.99538,1.00751,1.04095,0.99475
20,0.992,0.99198,0.99553,0.99538,1.00754,1.00747,1.00751,1.04081,1.04095,0.99196,0.995,1.00742,1.04066,0.99433
20,0.99198,0.99196,0.99538,0.995,1.00747,1.00751,1.00742,1.04095,1.04066,0.99197,0.99463,1.00728,1.04037,0.99391
20,0.99196,0.99197,0.995,0.99463,1.00751,1.00742,1.00728,1.04066,1.04037,0.99195,0.99458,1.00728,1.04042,0.99349
20,0.99197,0.99195,0.99463,0.99458,1.00742,1.00728,1.00728,1.04037,1.04042,0.99192,0.99408,1.00711,1.04005,0.99308
20,0.99195,0.99192,0.99458,0.99408,1.00728,1.00728,1.00711,1.04042,1.04005,0.99191,0.99381,1.00698,1.03974,0.99267
20,0.99192,0.99191,0.99408,0.99381,1.00728,1.00711,1.00698,1.04005,1.03974,0.9919,0.99379,1.00694,1.03973,0.99227
20,0.99191,0.9919,0.99381,0.99379,1.00711,1.00698,1.00694,1.03974,1.03973,0.99188,0.99355,1.0068,1.03944,0.99188
20,0.9919,0.99188,0.99379,0.99355,1.00698,1.00694,1.0068,1.03973,1.03944,0.99186,0.99307,1.00657,1.03913,0.9915
20,0.99188,0.99186,0.99355,0.99307,1.00694,1.0068,1.00657,1.03944,1.03913,0.99183,0.99279,1.00641,1.03892,0.99113
20,0.99186,0.99183,0.99307,0.99279,1.0068,1.00657,1.00641,1.03913,1.03892,0.99181,0.99243,1.00625,1.03864,0.99077
20,0.99183,0.99181,0.99279,0.99243,1.00657,1.00641,1.00625,1.03892,1.03864,0.99181,0.99251,1.00624,1.03877,0.99042
20,0.99181,0.99181,0.99243,0.99251,1.00641,1.00625,1.00624,1.03864,1.03877,0.99179,0.9923,1.00609,1.03861,0.99009
20,0.99181,0.99179,0.99251,0.9923,1.00625,1.00624,1.00609,1.03877,1.03861,0.99178,0.9924,1.00608,1.03875,0.98978
20,0.99179,0.99178,0.9923,0.9924,1.00624,1.00609,1.00608,1.03861,1.03875,0.99177,0.99222,1.00592,1.03862,0.98949
20,0.99178,0.99177,0.9924,0.99222,1.00609,1.00608,1.00592,1.03875,1.03862,0.99174,0.99182,1.00569,1.03837,0.98922
20,0.99177,0.99174,0.99222,0.99182,1.00608,1.00592,1.00569,1.03862,1.03837,0.99174,0.99168,1.00553,1.0383,0.98897
20,0.99174,0.99174,0.99182,0.99168,1.00592,1.00569,1.00553,1.03837,1.0383,0.99174,0.99189,1.00554,1.03843,0.98874
20,0.99174,0.99174,0.99168,0.99189,1.00569,1.00553,1.00554,1.0383,1.03843,0.99173,0.99179,1.0054,1.03833,0.98854
