Temperature,Jsc2,Jsc3,Voc2,Voc3,FF1,FF2,FF3,Hysteresis2,Hysteresis3
95,0.95434,0.95438,0.98811,0.98797,1.05009,1.05007,1.05007,1.04022,1.04032
95,0.95438,0.95446,0.98797,0.98784,1.05007,1.05007,1.05007,1.04032,1.04045
95,0.95446,0.95453,0.98784,0.98771,1.05007,1.05007,1.05002,1.04045,1.04062
95,0.95453,0.9546,0.98771,0.98758,1.05007,1.05002,1.05,1.04062,1.04077
95,0.9546,0.95466,0.98758,0.98744,1.05002,1.05,1.04998,1.04077,1.04097
95,0.95466,0.95474,0.98744,0.9873,1.05,1.04998,1.04998,1.04097,1.04114
95,0.95474,0.95483,0.9873,0.98716,1.04998,1.04998,1.04998,1.04114,1.04133
95,0.95483,0.95492,0.98716,0.98701,1.04998,1.04998,1.05003,1.04133,1.04149
95,0.95492,0.95501,0.98701,0.98687,1.04998,1.05003,1.05002,1.04149,1.04166
95,0.95501,0.9551,0.98687,0.98674,1.05003,1.05002,1.05002,1.04166,1.04184
95,0.9551,0.95518,0.98674,0.98661,1.05002,1.05002,1.05,1.04184,1.04201
95,0.95518,0.95529,0.98661,0.98648,1.05002,1.05,1.05,1.04201,1.04232
95,0.95529,0.95538,0.98648,0.98635,1.05,1.05,1.05003,1.04232,1.04259
95,0.95538,0.95548,0.98635,0.98622,1.05,1.05003,1.05002,1.04259,1.04283
95,0.95548,0.95556,0.98622,0.9861,1.05003,1.05002,1.05006,1.04283,1.04299
95,0.95556,0.95567,0.9861,0.98598,1.05002,1.05006,1.05011,1.04299,1.04316
95,0.95567,0.95574,0.98598,0.98587,1.05006,1.05011,1.05012,1.04316,1.04337
95,0.95574,0.95582,0.98587,0.98576,1.05011,1.05012,1.05011,1.04337,1.04356
95,0.95582,0.95593,0.98576,0.98565,1.05012,1.05011,1.05013,1.04356,1.0438
95,0.95593,0.95602,0.98565,0.98556,1.05011,1.05013,1.05015,1.0438,1.044
95,0.95602,0.95614,0.98556,0.98546,1.05013,1.05015,1.05015,1.044,1.04424
95,0.95614,0.95622,0.98546,0.98537,1.05015,1.05015,1.05013,1.04424,1.04447
95,0.95622,0.95631,0.98537,0.98529,1.05015,1.05013,1.05013,1.04447,1.04469
95,0.95631,0.95638,0.98529,0.98521,1.05013,1.05013,1.05015,1.04469,1.04488
95,0.95638,0.95646,0.98521,0.98513,1.05013,1.05015,1.05015,1.04488,1.04512
95,0.95646,0.95653,0.98513,0.98506,1.05015,1.05015,1.05015,1.04512,1.04536
95,0.95653,0.95656,0.98506,0.98494,1.05015,1.05015,1.0504,1.04536,1.04513
95,0.95656,0.95662,0.98494,0.98489,1.05015,1.0504,1.05038,1.04513,1.04535
95,0.95662,0.95666,0.98489,0.9848,1.0504,1.05038,1.05045,1.04535,1.04536
95,0.95666,0.95673,0.9848,0.98475,1.05038,1.05045,1.05044,1.04536,1.04555
95,0.95673,0.95677,0.98475,0.98471,1.05045,1.05044,1.05039,1.04555,1.04573
95,0.95677,0.95678,0.98471,0.98465,1.05044,1.05039,1.05056,1.04573,1.04552
95,0.95678,0.95683,0.98465,0.98461,1.05039,1.05056,1.05055,1.04552,1.04565
95,0.95683,0.95686,0.98461,0.9846,1.05056,1.05055,1.05045,1.04565,1.04572
95,0.95686,0.95688,0.9846,0.98457,1.05055,1.05045,1.05047,1.04572,1.04579
95,0.95688,0.95693,0.98457,0.98455,1.05045,1.05047,1.05048,1.04579,1.04589
95,0.95693,0.95689,0.98455,0.98454,1.05047,1.05048,1.05047,1.04589,1.04593
95,0.95689,0.9569,0.98454,0.98453,1.05048,1.05047,1.05047,1.04593,1.04607
95,0.9569,0.95688,0.98453,0.98454,1.05047,1.05047,1.05047,1.04607,1.04616
95,0.95688,0.95685,0.98454,0.98455,1.05047,1.05047,1.05044,1.04616,1.04624
95,0.95685,0.9568,0.98455,0.98457,1.05047,1.05044,1.05041,1.04624,1.04635
95,0.9568,0.95675,0.98457,0.98457,1.05044,1.05041,1.05056,1.04635,1.04619
95,0.95675,0.95671,0.98457,0.98461,1.05041,1.05056,1.05055,1.04619,1.04623
95,0.95671,0.95665,0.98461,0.98464,1.05056,1.05055,1.05061,1.04623,1.0462
95,0.95665,0.95657,0.98464,0.98468,1.05055,1.05061,1.05068,1.0462,1.04614
95,0.95657,0.95647,0.98468,0.98471,1.05061,1.05068,1.05075,1.04614,1.04609
95,0.95647,0.95635,0.98471,0.98477,1.05068,1.05075,1.05073,1.04609,1.04612
95,0.95635,0.95622,0.98477,0.98482,1.05075,1.05073,1.05073,1.04612,1.04611
95,0.95622,0.95606,0.98482,0.98487,1.05073,1.05073,1.05074,1.04611,1.04609
95,0.95606,0.95593,0.98487,0.98492,1.05073,1.05074,1.05074,1.04609,1.04608
95,0.95593,0.95579,0.98492,0.98498,1.05074,1.05074,1.05067,1.04608,1.04602
95,0.95579,0.95563,0.98498,0.98503,1.05074,1.05067,1.05061,1.04602,1.04609
95,0.95563,0.9555,0.98503,0.98508,1.05067,1.05061,1.05061,1.04609,1.04618
95,0.9555,0.95537,0.98508,0.98513,1.05061,1.05061,1.05058,1.04618,1.04617
95,0.95537,0.95525,0.98513,0.98517,1.05061,1.05058,1.05061,1.04617,1.04616
95,0.95525,0.95511,0.98517,0.98521,1.05058,1.05061,1.05064,1.04616,1.04603
95,0.95511,0.95497,0.98521,0.98523,1.05061,1.05064,1.05072,1.04603,1.04582
95,0.95497,0.95484,0.98523,0.98526,1.05064,1.05072,1.05081,1.04582,1.04582
95,0.95484,0.95471,0.98526,0.98529,1.05072,1.05081,1.05086,1.04582,1.04571
95,0.95471,0.95456,0.98529,0.98532,1.05081,1.05086,1.05089,1.04571,1.04569
95,0.95456,0.95444,0.98532,0.98536,1.05086,1.05089,1.05082,1.04569,1.04565
95,0.95444,0.9543,0.98536,0.98538,1.05089,1.05082,1.05083,1.04565,1.0457
95,0.9543,0.95418,0.98538,0.98541,1.05082,1.05083,1.0508,1.0457,1.0457
95,0.95418,0.95403,0.98541,0.98544,1.05083,1.0508,1.05078,1.0457,1.04567
95,0.95403,0.95386,0.98544,0.98547,1.0508,1.05078,1.05067,1.04567,1.04567
95,0.95386,0.95372,0.98547,0.98549,1.05078,1.05067,1.05062,1.04567,1.04566
95,0.95372,0.95358,0.98549,0.98552,1.05067,1.05062,1.05056,1.04566,1.04566
95,0.95358,0.95344,0.98552,0.98552,1.05062,1.05056,1.05053,1.04566,1.04557
95,0.95344,0.95333,0.98552,0.98554,1.05056,1.05053,1.05042,1.04557,1.04557
95,0.95333,0.9532,0.98554,0.98552,1.05053,1.05042,1.05038,1.04557,1.04548
95,0.9532,0.95308,0.98552,0.98552,1.05042,1.05038,1.05026,1.04548,1.0455
95,0.95308,0.95294,0.98552,0.98552,1.05038,1.05026,1.05012,1.0455,1.04553
95,0.95294,0.95283,0.98552,0.98551,1.05026,1.05012,1.05001,1.04553,1.04556
95,0.95283,0.95273,0.98551,0.98549,1.05012,1.05001,1.04992,1.04556,1.04559
95,0.95273,0.95262,0.98549,0.98546,1.05001,1.04992,1.04985,1.04559,1.04555
95,0.95262,0.9525,0.98546,0.98542,1.04992,1.04985,1.04983,1.04555,1.04547
95,0.9525,0.9524,0.98542,0.98537,1.04985,1.04983,1.04977,1.04547,1.04546
95,0.9524,0.95233,0.98537,0.98532,1.04983,1.04977,1.04969,1.04546,1.04546
95,0.95233,0.95227,0.98532,0.98527,1.04977,1.04969,1.0496,1.04546,1.04546
95,0.95227,0.95223,0.98527,0.9852,1.04969,1.0496,1.04952,1.04546,1.04544
95,0.95223,0.95215,0.9852,0.98512,1.0496,1.04952,1.04941,1.04544,1.04545
95,0.95215,0.95209,0.98512,0.98504,1.04952,1.04941,1.0493,1.04545,1.04549
95,0.95209,0.95207,0.98504,0.98495,1.04941,1.0493,1.04925,1.04549,1.04549
95,0.95207,0.952,0.98495,0.98485,1.0493,1.04925,1.04919,1.04549,1.04548
95,0.952,0.95194,0.98485,0.98474,1.04925,1.04919,1.04915,1.04548,1.04544
95,0.95194,0.95192,0.98474,0.98462,1.04919,1.04915,1.04903,1.04544,1.04549
95,0.95192,0.95191,0.98462,0.98449,1.04915,1.04903,1.04904,1.04549,1.04542
95,0.95191,0.95189,0.98449,0.98436,1.04903,1.04904,1.04897,1.04542,1.04544
95,0.95189,0.95189,0.98436,0.98423,1.04904,1.04897,1.04889,1.04544,1.04543
95,0.95189,0.95192,0.98423,0.98408,1.04897,1.04889,1.04881,1.04543,1.04547
95,0.95192,0.95191,0.98408,0.98394,1.04889,1.04881,1.04874,1.04547,1.04545
95,0.95191,0.95196,0.98394,0.98378,1.04881,1.04874,1.04871,1.04545,1.04548
95,0.95196,0.95199,0.98378,0.98362,1.04874,1.04871,1.04868,1.04548,1.04551
95,0.95199,0.95203,0.98362,0.98346,1.04871,1.04868,1.0486,1.04551,1.04561
95,0.95203,0.9521,0.98346,0.9833,1.04868,1.0486,1.04855,1.04561,1.04561
95,0.9521,0.95215,0.9833,0.98313,1.0486,1.04855,1.04854,1.04561,1.04559
95,0.95215,0.95221,0.98313,0.98297,1.04855,1.04854,1.04847,1.04559,1.04561
95,0.95221,0.95227,0.98297,0.9828,1.04854,1.04847,1.04842,1.04561,1.04561
95,0.95227,0.95232,0.9828,0.98264,1.04847,1.04842,1.04832,1.04561,1.04566
95,0.95232,0.95239,0.98264,0.98248,1.04842,1.04832,1.04823,1.04566,1.04572
95,0.95239,0.95248,0.98248,0.98231,1.04832,1.04823,1.04813,1.04572,1.04579
95,0.95248,0.95254,0.98231,0.98215,1.04823,1.04813,1.04804,1.04579,1.04583
95,0.95254,0.95261,0.98215,0.98198,1.04813,1.04804,1.04796,1.04583,1.04585
95,0.95261,0.9527,0.98198,0.98182,1.04804,1.04796,1.04794,1.04585,1.04585
95,0.9527,0.95278,0.98182,0.98167,1.04796,1.04794,1.04786,1.04585,1.0459
95,0.95278,0.95287,0.98167,0.98152,1.04794,1.04786,1.04776,1.0459,1.04597
95,0.95287,0.95296,0.98152,0.98137,1.04786,1.04776,1.04766,1.04597,1.04605
95,0.95296,0.95305,0.98137,0.98123,1.04776,1.04766,1.04758,1.04605,1.04611
95,0.95305,0.95312,0.98123,0.98109,1.04766,1.04758,1.04753,1.04611,1.04615
95,0.95312,0.95317,0.98109,0.98096,1.04758,1.04753,1.04746,1.04615,1.04615
95,0.95317,0.95326,0.98096,0.98083,1.04753,1.04746,1.04741,1.04615,1.04619
95,0.95326,0.95334,0.98083,0.9807,1.04746,1.04741,1.04734,1.04619,1.04623
95,0.95334,0.95341,0.9807,0.98058,1.04741,1.04734,1.0473,1.04623,1.04623
95,0.95341,0.9535,0.98058,0.98046,1.04734,1.0473,1.04721,1.04623,1.0463
95,0.9535,0.95359,0.98046,0.98034,1.0473,1.04721,1.0472,1.0463,1.04629
95,0.95359,0.95366,0.98034,0.98022,1.04721,1.0472,1.04712,1.04629,1.04636
95,0.95366,0.95371,0.98022,0.98012,1.0472,1.04712,1.04702,1.04636,1.04644
95,0.95371,0.95376,0.98012,0.98001,1.04712,1.04702,1.04695,1.04644,1.04645
95,0.95376,0.9538,0.98001,0.97992,1.04702,1.04695,1.04687,1.04645,1.04652
95,0.9538,0.95386,0.97992,0.97983,1.04695,1.04687,1.04682,1.04652,1.04656
95,0.95386,0.95391,0.97983,0.97974,1.04687,1.04682,1.04678,1.04656,1.04659
95,0.95391,0.95393,0.97974,0.97966,1.04682,1.04678,1.04672,1.04659,1.04662
95,0.95393,0.95396,0.97966,0.97959,1.04678,1.04672,1.04664,1.04662,1.04666
95,0.95396,0.95397,0.97959,0.97952,1.04672,1.04664,1.04657,1.04666,1.0467
95,0.95397,0.95397,0.97952,0.97946,1.04664,1.04657,1.04647,1.0467,1.04677
95,0.95397,0.954,0.97946,0.97941,1.04657,1.04647,1.04639,1.04677,1.04685
95,0.954,0.95399,0.97941,0.97937,1.04647,1.04639,1.04633,1.04685,1.04688
95,0.95399,0.95402,0.97937,0.97933,1.04639,1.04633,1.04628,1.04688,1.04693
95,0.95402,0.95403,0.97933,0.97929,1.04633,1.04628,1.04624,1.04693,1.04694
95,0.95403,0.95404,0.97929,0.97926,1.04628,1.04624,1.04624,1.04694,1.04691
95,0.95404,0.95402,0.97926,0.97924,1.04624,1.04624,1.04618,1.04691,1.04691
95,0.95402,0.95398,0.97924,0.97923,1.04624,1.04618,1.04618,1.04691,1.04684
95,0.95398,0.95397,0.97923,0.97923,1.04618,1.04618,1.04613,1.04684,1.04685
95,0.95397,0.95395,0.97923,0.97924,1.04618,1.04613,1.04608,1.04685,1.04688
95,0.95395,0.95389,0.97924,0.97924,1.04613,1.04608,1.04611,1.04688,1.04694
95,0.95389,0.9538,0.97924,0.97926,1.04608,1.04611,1.04601,1.04694,1.04694
95,0.9538,0.95369,0.97926,0.97929,1.04611,1.04601,1.04591,1.04694,1.04696
95,0.95369,0.9536,0.97929,0.97934,1.04601,1.04591,1.04582,1.04696,1.047
95,0.9536,0.95353,0.97934,0.97939,1.04591,1.04582,1.04573,1.047,1.04703
95,0.95353,0.95343,0.97939,0.97944,1.04582,1.04573,1.04562,1.04703,1.04707
95,0.95343,0.9533,0.97944,0.9795,1.04573,1.04562,1.04554,1.04707,1.04707
95,0.9533,0.9532,0.9795,0.97956,1.04562,1.04554,1.04548,1.04707,1.04705
95,0.9532,0.95306,0.97956,0.97963,1.04554,1.04548,1.0453,1.04705,1.04712
95,0.95306,0.95293,0.97963,0.97969,1.04548,1.0453,1.04519,1.04712,1.04711
95,0.95293,0.95278,0.97969,0.97976,1.0453,1.04519,1.04508,1.04711,1.04711
95,0.95278,0.95262,0.97976,0.97982,1.04519,1.04508,1.04493,1.04711,1.04714
95,0.95262,0.9525,0.97982,0.97988,1.04508,1.04493,1.04481,1.04714,1.04719
95,0.9525,0.95237,0.97988,0.97994,1.04493,1.04481,1.04463,1.04719,1.04724
95,0.95237,0.95223,0.97994,0.98,1.04481,1.04463,1.04452,1.04724,1.04724
95,0.95223,0.95215,0.98,0.98005,1.04463,1.04452,1.04442,1.04724,1.04731
95,0.95215,0.95204,0.98005,0.9801,1.04452,1.04442,1.04431,1.04731,1.04732
95,0.95204,0.95194,0.9801,0.98012,1.04442,1.04431,1.04426,1.04732,1.04742
95,0.95194,0.95188,0.98012,0.98014,1.04431,1.04426,1.04421,1.04742,1.04744
95,0.95188,0.95177,0.98014,0.98017,1.04426,1.04421,1.04406,1.04744,1.04744
95,0.95177,0.95168,0.98017,0.98019,1.04421,1.04406,1.044,1.04744,1.04741
95,0.95168,0.95155,0.98019,0.9802,1.04406,1.044,1.04393,1.04741,1.04743
95,0.95155,0.95146,0.9802,0.98022,1.044,1.04393,1.04384,1.04743,1.04746
95,0.95146,0.95138,0.98022,0.98022,1.04393,1.04384,1.04373,1.04746,1.04751
95,0.95138,0.95131,0.98022,0.98023,1.04384,1.04373,1.0436,1.04751,1.04757
95,0.95131,0.95124,0.98023,0.98023,1.04373,1.0436,1.04353,1.04757,1.04759
95,0.95124,0.95114,0.98023,0.98022,1.0436,1.04353,1.04349,1.04759,1.0476
95,0.95114,0.95105,0.98022,0.98021,1.04353,1.04349,1.04345,1.0476,1.04767
95,0.95105,0.95098,0.98021,0.98019,1.04349,1.04345,1.04341,1.04767,1.04765
95,0.95098,0.9509,0.98019,0.98017,1.04345,1.04341,1.04336,1.04765,1.04764
95,0.9509,0.95078,0.98017,0.98014,1.04341,1.04336,1.04326,1.04764,1.04766
95,0.95078,0.9507,0.98014,0.98011,1.04336,1.04326,1.04325,1.04766,1.04762
95,0.9507,0.9506,0.98011,0.98007,1.04326,1.04325,1.0432,1.04762,1.04762
95,0.9506,0.95051,0.98007,0.98002,1.04325,1.0432,1.04312,1.04762,1.04766
95,0.95051,0.95039,0.98002,0.97997,1.0432,1.04312,1.04306,1.04766,1.04765
95,0.95039,0.95029,0.97997,0.97992,1.04312,1.04306,1.04291,1.04765,1.0477
95,0.95029,0.9502,0.97992,0.97985,1.04306,1.04291,1.04286,1.0477,1.04766
95,0.9502,0.95011,0.97985,0.97978,1.04291,1.04286,1.04283,1.04766,1.04759
95,0.95011,0.95,0.97978,0.9797,1.04286,1.04283,1.04281,1.04759,1.04753
95,0.95,0.94992,0.9797,0.97962,1.04283,1.04281,1.04279,1.04753,1.04744
95,0.94992,0.94984,0.97962,0.97952,1.04281,1.04279,1.04279,1.04744,1.04738
95,0.94984,0.94978,0.97952,0.97943,1.04279,1.04279,1.04277,1.04738,1.04735
95,0.94978,0.94971,0.97943,0.97933,1.04279,1.04277,1.04276,1.04735,1.0473
95,0.94971,0.94965,0.97933,0.97922,1.04277,1.04276,1.04277,1.0473,1.04725
95,0.94965,0.94955,0.97922,0.97911,1.04276,1.04277,1.04277,1.04725,1.04724
95,0.94955,0.94947,0.97911,0.979,1.04277,1.04277,1.04281,1.04724,1.04714
95,0.94947,0.94939,0.979,0.9789,1.04277,1.04281,1.04281,1.04714,1.04711
95,0.94939,0.94934,0.9789,0.97879,1.04281,1.04281,1.04282,1.04711,1.04708
95,0.94934,0.94928,0.97879,0.97868,1.04281,1.04282,1.0428,1.04708,1.04701
95,0.94928,0.94922,0.97868,0.97857,1.04282,1.0428,1.0428,1.04701,1.04698
95,0.94922,0.94919,0.97857,0.97846,1.0428,1.0428,1.04283,1.04698,1.04696
95,0.94919,0.94918,0.97846,0.97835,1.0428,1.04283,1.04287,1.04696,1.04696
95,0.94918,0.94916,0.97835,0.97825,1.04283,1.04287,1.04293,1.04696,1.0469
95,0.94916,0.94912,0.97825,0.97815,1.04287,1.04293,1.04291,1.0469,1.04692
95,0.94912,0.94909,0.97815,0.97805,1.04293,1.04291,1.04291,1.04692,1.04693
95,0.94909,0.94906,0.97805,0.97796,1.04291,1.04291,1.04295,1.04693,1.0469
95,0.94906,0.94902,0.97796,0.97787,1.04291,1.04295,1.04301,1.0469,1.04683
95,0.94902,0.94897,0.97787,0.97778,1.04295,1.04301,1.04301,1.04683,1.04677
95,0.94897,0.94892,0.97778,0.97769,1.04301,1.04301,1.04304,1.04677,1.04672
95,0.94892,0.94886,0.97769,0.97761,1.04301,1.04304,1.04302,1.04672,1.0467
95,0.94886,0.94882,0.97761,0.97753,1.04304,1.04302,1.04306,1.0467,1.04661
95,0.94882,0.94878,0.97753,0.97745,1.04302,1.04306,1.04308,1.04661,1.04664
95,0.94878,0.94871,0.97745,0.97738,1.04306,1.04308,1.04305,1.04664,1.04665
95,0.94871,0.94862,0.97738,0.97731,1.04308,1.04305,1.04304,1.04665,1.04662
95,0.94862,0.94855,0.97731,0.97725,1.04305,1.04304,1.04305,1.04662,1.04658
95,0.94855,0.94849,0.97725,0.97719,1.04304,1.04305,1.04302,1.04658,1.04657
95,0.94849,0.9484,0.97719,0.97714,1.04305,1.04302,1.04301,1.04657,1.04656
95,0.9484,0.94833,0.97714,0.9771,1.04302,1.04301,1.04303,1.04656,1.04656
95,0.94833,0.94826,0.9771,0.97707,1.04301,1.04303,1.04298,1.04656,1.04653
95,0.94826,0.94818,0.97707,0.97704,1.04303,1.04298,1.04299,1.04653,1.04654
95,0.94818,0.94805,0.97704,0.977,1.04298,1.04299,1.04297,1.04654,1.04658
95,0.94805,0.94796,0.977,0.97698,1.04299,1.04297,1.04296,1.04658,1.04662
95,0.94796,0.94787,0.97698,0.97696,1.04297,1.04296,1.04304,1.04662,1.04658
95,0.94787,0.94775,0.97696,0.97694,1.04296,1.04304,1.04309,1.04658,1.04655
95,0.94775,0.94763,0.97694,0.97694,1.04304,1.04309,1.04314,1.04655,1.04653
95,0.94763,0.9475,0.97694,0.97694,1.04309,1.04314,1.04313,1.04653,1.04654
95,0.9475,0.94739,0.97694,0.97694,1.04314,1.04313,1.04317,1.04654,1.04652
95,0.94739,0.94724,0.97694,0.97695,1.04313,1.04317,1.04319,1.04652,1.04651
95,0.94724,0.94712,0.97695,0.97698,1.04317,1.04319,1.04319,1.04651,1.04653
95,0.94712,0.94698,0.97698,0.97701,1.04319,1.04319,1.04319,1.04653,1.04654
95,0.94698,0.94682,0.97701,0.97705,1.04319,1.04319,1.04322,1.04654,1.04649
95,0.94682,0.94665,0.97705,0.9771,1.04319,1.04322,1.04322,1.04649,1.04647
95,0.94665,0.94648,0.9771,0.97716,1.04322,1.04322,1.04324,1.04647,1.04643
95,0.94648,0.94629,0.97716,0.97724,1.04322,1.04324,1.04324,1.04643,1.0464
95,0.94629,0.94614,0.97724,0.97732,1.04324,1.04324,1.04326,1.0464,1.04641
95,0.94614,0.94598,0.97732,0.97741,1.04324,1.04326,1.04326,1.04641,1.04639
95,0.94598,0.9458,0.97741,0.97752,1.04326,1.04326,1.04315,1.04639,1.04646
95,0.9458,0.94559,0.97752,0.97766,1.04326,1.04315,1.04296,1.04646,1.04644
95,0.94559,0.94539,0.97766,0.97779,1.04315,1.04296,1.04287,1.04644,1.04642
95,0.94539,0.94518,0.97779,0.97792,1.04296,1.04287,1.04288,1.04642,1.04641
95,0.94518,0.94498,0.97792,0.97806,1.04287,1.04288,1.04289,1.04641,1.04637
95,0.94498,0.94476,0.97806,0.97821,1.04288,1.04289,1.04287,1.04637,1.04631
95,0.94476,0.9445,0.97821,0.97837,1.04289,1.04287,1.04287,1.04631,1.04627
95,0.9445,0.94428,0.97837,0.97855,1.04287,1.04287,1.0428,1.04627,1.04623
95,0.94428,0.944,0.97855,0.97873,1.04287,1.0428,1.04276,1.04623,1.0462
95,0.944,0.94372,0.97873,0.97892,1.0428,1.04276,1.04273,1.0462,1.04614
95,0.94372,0.94342,0.97892,0.97912,1.04276,1.04273,1.0427,1.04614,1.04603
95,0.94342,0.94314,0.97912,0.97931,1.04273,1.0427,1.04271,1.04603,1.04595
95,0.94314,0.94283,0.97931,0.9795,1.0427,1.04271,1.04272,1.04595,1.04587
95,0.94283,0.94251,0.9795,0.97969,1.04271,1.04272,1.04274,1.04587,1.04579
95,0.94251,0.94215,0.97969,0.9799,1.04272,1.04274,1.04271,1.04579,1.04573
95,0.94215,0.94182,0.9799,0.9801,1.04274,1.04271,1.04275,1.04573,1.04564
95,0.94182,0.94151,0.9801,0.98031,1.04271,1.04275,1.04279,1.04564,1.04557
95,0.94151,0.94119,0.98031,0.98051,1.04275,1.04279,1.04282,1.04557,1.04552
95,0.94119,0.94088,0.98051,0.98071,1.04279,1.04282,1.04285,1.04552,1.04546
95,0.94088,0.94053,0.98071,0.9809,1.04282,1.04285,1.04289,1.04546,1.04537
95,0.94053,0.94021,0.9809,0.9811,1.04285,1.04289,1.04297,1.04537,1.04527
95,0.94021,0.93991,0.9811,0.98128,1.04289,1.04297,1.04303,1.04527,1.0452
95,0.93991,0.93959,0.98128,0.98146,1.04297,1.04303,1.04309,1.0452,1.04512
95,0.93959,0.9393,0.98146,0.98163,1.04303,1.04309,1.04321,1.04512,1.04501
95,0.9393,0.93899,0.98163,0.98179,1.04309,1.04321,1.04328,1.04501,1.04497
95,0.93899,0.93871,0.98179,0.98196,1.04321,1.04328,1.04337,1.04497,1.04492
95,0.93871,0.93844,0.98196,0.98211,1.04328,1.04337,1.04347,1.04492,1.04486
95,0.93844,0.93816,0.98211,0.98226,1.04337,1.04347,1.04357,1.04486,1.0448
95,0.93816,0.93788,0.98226,0.9824,1.04347,1.04357,1.04366,1.0448,1.04476
95,0.93788,0.9376,0.9824,0.98253,1.04357,1.04366,1.04377,1.04476,1.04471
95,0.9376,0.93732,0.98253,0.98266,1.04366,1.04377,1.04389,1.04471,1.04462
95,0.93732,0.93703,0.98266,0.98279,1.04377,1.04389,1.04398,1.04462,1.04455
95,0.93703,0.93674,0.98279,0.98291,1.04389,1.04398,1.0441,1.04455,1.04445
95,0.93674,0.93644,0.98291,0.98302,1.04398,1.0441,1.0442,1.04445,1.04438
95,0.93644,0.93618,0.98302,0.98313,1.0441,1.0442,1.04435,1.04438,1.0443
95,0.93618,0.93589,0.98313,0.98324,1.0442,1.04435,1.04438,1.0443,1.04426
95,0.93589,0.93566,0.98324,0.98334,1.04435,1.04438,1.04445,1.04426,1.04423
95,0.93566,0.9354,0.98334,0.98344,1.04438,1.04445,1.04452,1.04423,1.04416
95,0.9354,0.93515,0.98344,0.98352,1.04445,1.04452,1.04464,1.04416,1.04407
95,0.93515,0.93486,0.98352,0.9836,1.04452,1.04464,1.04472,1.04407,1.044
95,0.93486,0.93459,0.9836,0.98367,1.04464,1.04472,1.04481,1.044,1.04394
95,0.93459,0.93434,0.98367,0.98374,1.04472,1.04481,1.04486,1.04394,1.04392
95,0.93434,0.93409,0.98374,0.98379,1.04481,1.04486,1.04496,1.04392,1.04381
95,0.93409,0.93382,0.98379,0.98385,1.04486,1.04496,1.04502,1.04381,1.04373
95,0.93382,0.93356,0.98385,0.98389,1.04496,1.04502,1.04508,1.04373,1.04369
95,0.93356,0.93336,0.98389,0.98392,1.04502,1.04508,1.04517,1.04369,1.04364
95,0.93336,0.93315,0.98392,0.98395,1.04508,1.04517,1.04521,1.04364,1.04364
95,0.93315,0.93296,0.98395,0.98397,1.04517,1.04521,1.04525,1.04364,1.04362
95,0.93296,0.93276,0.98397,0.98399,1.04521,1.04525,1.04534,1.04362,1.04354
95,0.93276,0.93259,0.98399,0.98399,1.04525,1.04534,1.04542,1.04354,1.0435
95,0.93259,0.93242,0.98399,0.98398,1.04534,1.04542,1.04562,1.0435,1.04335
95,0.93242,0.93224,0.98398,0.98397,1.04542,1.04562,1.04572,1.04335,1.04329
95,0.93224,0.93207,0.98397,0.98395,1.04562,1.04572,1.04579,1.04329,1.04326
95,0.93207,0.93196,0.98395,0.98392,1.04572,1.04579,1.04588,1.04326,1.04326
95,0.93196,0.93183,0.98392,0.98389,1.04579,1.04588,1.04592,1.04326,1.04328
95,0.93183,0.93172,0.98389,0.98386,1.04588,1.04592,1.046,1.04328,1.04325
95,0.93172,0.93158,0.98386,0.98382,1.04592,1.046,1.04606,1.04325,1.04323
95,0.93158,0.9315,0.98382,0.98378,1.046,1.04606,1.04611,1.04323,1.04327
95,0.9315,0.93141,0.98378,0.98374,1.04606,1.04611,1.0461,1.04327,1.04335
95,0.93141,0.93133,0.98374,0.9837,1.04611,1.0461,1.04613,1.04335,1.04335
95,0.93133,0.93127,0.9837,0.98365,1.0461,1.04613,1.04614,1.04335,1.04343
95,0.93127,0.93122,0.98365,0.9836,1.04613,1.04614,1.04618,1.04343,1.04345
95,0.93122,0.93115,0.9836,0.98354,1.04614,1.04618,1.04621,1.04345,1.04346
95,0.93115,0.93112,0.98354,0.98348,1.04618,1.04621,1.04628,1.04346,1.04354
95,0.93112,0.93109,0.98348,0.98341,1.04621,1.04628,1.04634,1.04354,1.04356
95,0.93109,0.93107,0.98341,0.98336,1.04628,1.04634,1.04633,1.04356,1.04358
95,0.93107,0.93102,0.98336,0.98329,1.04634,1.04633,1.04631,1.04358,1.04362
95,0.93102,0.93098,0.98329,0.98323,1.04633,1.04631,1.04628,1.04362,1.04366
95,0.93098,0.93096,0.98323,0.98316,1.04631,1.04628,1.04625,1.04366,1.04373
95,0.93096,0.93092,0.98316,0.9831,1.04628,1.04625,1.04616,1.04373,1.0438
95,0.93092,0.93093,0.9831,0.98303,1.04625,1.04616,1.04613,1.0438,1.04383
95,0.93093,0.9309,0.98303,0.98297,1.04616,1.04613,1.04598,1.04383,1.04399
95,0.9309,0.93091,0.98297,0.98289,1.04613,1.04598,1.04591,1.04399,1.04392
95,0.93091,0.93091,0.98289,0.98284,1.04598,1.04591,1.04575,1.04392,1.04404
95,0.93091,0.93092,0.98284,0.98275,1.04591,1.04575,1.04571,1.04404,1.04413
95,0.93092,0.93096,0.98275,0.98267,1.04575,1.04571,1.04571,1.04413,1.04423
95,0.93096,0.93097,0.98267,0.98258,1.04571,1.04571,1.04569,1.04423,1.04425
