Jsc4,Voc4,FF4,Hysteresis4,PCE4
0.97632,1.00363,0.98915,0.96342,0.96911
0.97668,1.00362,0.98917,0.9634,0.96915
0.97585,1.00361,0.98919,0.96343,0.96919
0.97619,1.00359,0.98921,0.96348,0.96917
0.97629,1.00357,0.98923,0.96347,0.96921
0.9761,1.00356,0.98925,0.96342,0.96926
0.97598,1.00356,0.98927,0.96342,0.96937
0.97636,1.00354,0.98929,0.96346,0.96944
0.9762,1.00352,0.98931,0.96346,0.96952
0.9758,1.00349,0.98933,0.96348,0.9696
0.97622,1.00346,0.98936,0.96349,0.96963
0.97554,1.00346,0.98938,0.96347,0.96975
0.97533,1.00335,0.9894,0.96348,0.96864
0.97541,1.00331,0.98943,0.96348,0.96863
0.975,1.00328,0.98945,0.96355,0.96861
0.97485,1.00324,0.98947,0.96358,0.96855
0.97414,1.00322,0.98949,0.96357,0.96854
0.97331,1.00318,0.98952,0.9636,0.96855
0.97356,1.00312,0.98954,0.9636,0.96838
0.97397,1.00309,0.98956,0.96363,0.96834
0.97345,1.00305,0.98958,0.9637,0.96836
0.97299,1.00303,0.98961,0.96374,0.9684
0.97339,1.00298,0.98963,0.96373,0.96839
0.97315,1.00294,0.98965,0.96372,0.96838
0.97362,1.0029,0.98967,0.96375,0.96833
0.97361,1.00286,0.98969,0.96379,0.96833
0.97327,1.00282,0.98971,0.96379,0.96832
0.97258,1.00277,0.98972,0.96383,0.9683
0.97333,1.00273,0.98974,0.9637,0.96826
0.97302,1.00269,0.98976,0.96378,0.96825
0.97301,1.00267,0.98977,0.96384,0.96828
0.97334,1.00263,0.98978,0.96381,0.96821
0.97346,1.0026,0.9898,0.96385,0.96824
0.97379,1.00256,0.98981,0.96385,0.96823
0.97316,1.00252,0.98982,0.96397,0.96823
0.97324,1.00249,0.98983,0.96401,0.96826
0.97341,1.00246,0.98984,0.96409,0.96829
0.97381,1.00244,0.98984,0.96415,0.96832
0.97373,1.00241,0.98985,0.96418,0.96831
0.97365,1.00237,0.98985,0.96417,0.96831
0.97294,1.00236,0.98986,0.96421,0.96835
0.97486,1.00232,0.98986,0.96426,0.96836
0.97359,1.00228,0.98986,0.96429,0.96836
0.97332,1.00226,0.98986,0.9643,0.9684
0.97317,1.00223,0.98986,0.96432,0.96839
0.97938,1.00356,0.98985,0.96436,0.97237
0.97941,1.00359,0.98985,0.96432,0.97249
0.97942,1.00361,0.98984,0.96435,0.97261
0.97876,1.00362,0.98984,0.96436,0.97272
0.97937,1.00364,0.98983,0.96438,0.97283
0.97962,1.00366,0.98982,0.9644,0.97293
0.97943,1.00368,0.98981,0.96438,0.97302
0.97937,1.00367,0.9898,0.96467,0.97305
0.97928,1.00369,0.98978,0.96472,0.97312
0.97941,1.0037,0.98977,0.96474,0.97312
0.97955,1.00371,0.98976,0.96473,0.97317
0.97934,1.00372,0.98974,0.96468,0.97319
0.97901,1.00371,0.98973,0.96473,0.97317
0.97919,1.00379,0.98971,0.96475,0.97422
0.97952,1.0038,0.98969,0.96473,0.97417
0.97908,1.00382,0.98967,0.96473,0.97415
0.97945,1.00383,0.98966,0.96467,0.97407
0.97949,1.00381,0.98964,0.9647,0.97396
0.97927,1.00382,0.98962,0.96467,0.97395
0.97959,1.00384,0.9896,0.96467,0.97407
0.97913,1.00383,0.98958,0.96467,0.97398
0.97893,1.00383,0.98956,0.96466,0.9739
0.97894,1.00381,0.98954,0.96463,0.97378
0.97929,1.00382,0.98951,0.96459,0.97373
0.97883,1.00382,0.98949,0.96461,0.97364
0.97887,1.00381,0.98947,0.96455,0.97355
0.97862,1.0038,0.98945,0.96458,0.97343
0.97931,1.00379,0.98943,0.96457,0.97328
0.97882,1.00378,0.98941,0.96456,0.9732
0.97875,1.00377,0.98939,0.96452,0.9731
0.97886,1.00377,0.98937,0.96447,0.97307
0.97914,1.00375,0.98935,0.96442,0.97297
0.97919,1.00376,0.98933,0.96437,0.97296
0.97887,1.00375,0.98931,0.96431,0.9729
0.97902,1.00374,0.98929,0.96428,0.97284
0.97871,1.00373,0.98927,0.96421,0.97276
0.97858,1.00371,0.98925,0.96423,0.9726
0.97858,1.00368,0.98923,0.96422,0.97247
0.97876,1.00365,0.98922,0.96419,0.97232
0.97838,1.00364,0.9892,0.96417,0.97218
0.97883,1.00361,0.98918,0.9641,0.97197
0.97828,1.00358,0.98917,0.96403,0.97181
0.97832,1.00358,0.98915,0.96397,0.97175
0.97892,1.00357,0.98914,0.96392,0.97164
0.97848,1.00356,0.98913,0.96394,0.97154
0.97832,1.00354,0.98911,0.96392,0.97144
0.97851,1.00351,0.9891,0.96394,0.97115
0.97835,1.00347,0.98909,0.96392,0.97091
0.97749,1.00344,0.98908,0.96386,0.97075
0.97774,1.0034,0.98907,0.96382,0.97027
0.97743,1.00339,0.98906,0.96379,0.97016
0.97692,1.00338,0.98905,0.96382,0.97002
0.97753,1.00338,0.98904,0.96384,0.96993
0.97733,1.00336,0.98903,0.96385,0.96981
0.97717,1.00333,0.98902,0.96384,0.96965
0.977,1.00331,0.98902,0.96383,0.96952
0.97723,1.0033,0.98901,0.96382,0.96942
0.97662,1.0033,0.989,0.96381,0.96936
0.97668,1.00331,0.989,0.9638,0.9693
0.97676,1.00332,0.98899,0.96377,0.96926
0.97677,1.0033,0.98899,0.96371,0.96917
0.97658,1.0033,0.98898,0.96369,0.96909
0.97671,1.00329,0.98898,0.96371,0.969
0.97655,1.00328,0.98898,0.96375,0.96892
0.97645,1.00327,0.98898,0.96374,0.96884
0.97646,1.00326,0.98897,0.96377,0.96876
0.97615,1.00323,0.98897,0.96377,0.96863
0.97611,1.00322,0.98897,0.9638,0.96857
0.97616,1.00323,0.98897,0.96378,0.96857
0.97591,1.00324,0.98897,0.96377,0.96861
0.97663,1.00325,0.98897,0.96377,0.96861
0.97676,1.00326,0.98898,0.9638,0.96866
0.97637,1.00326,0.98898,0.96383,0.96864
0.97666,1.00327,0.98898,0.96379,0.96866
0.97664,1.00327,0.98898,0.96384,0.96862
0.97644,1.00327,0.98899,0.96388,0.9686
0.97624,1.00327,0.98899,0.96384,0.96859
0.97626,1.00328,0.989,0.96385,0.96862
0.9762,1.0033,0.989,0.96389,0.96866
0.97684,1.00329,0.98901,0.96394,0.9686
0.97615,1.00331,0.98901,0.964,0.96864
0.97614,1.00333,0.98902,0.96399,0.96869
0.97616,1.00331,0.98903,0.96403,0.96865
0.9762,1.00332,0.98904,0.96403,0.96866
0.9765,1.00335,0.98904,0.96421,0.9687
0.9764,1.00337,0.98905,0.96424,0.96875
0.97631,1.00339,0.98906,0.96422,0.96881
0.97646,1.0034,0.98907,0.96419,0.96881
0.97589,1.00342,0.98908,0.96417,0.96887
0.9764,1.00342,0.98909,0.96421,0.96889
0.97634,1.00345,0.98909,0.9642,0.96897
0.97577,1.00345,0.9891,0.96419,0.96901
0.97631,1.00345,0.98911,0.96419,0.969
0.97668,1.00351,0.98912,0.96419,0.96899
0.97636,1.00356,0.98913,0.96419,0.96898
0.97619,1.0036,0.98913,0.96423,0.96899
0.9761,1.00362,0.98914,0.96424,0.96901
0.97644,1.00363,0.98915,0.96424,0.96899
0.9762,1.00363,0.98915,0.96425,0.96897
0.97639,1.00363,0.98916,0.96425,0.96896
0.97673,1.00363,0.98917,0.96426,0.96904
0.97603,1.00364,0.98917,0.9643,0.96911
0.97632,1.00363,0.98917,0.96436,0.96911
0.97668,1.00362,0.98918,0.96438,0.96915
0.97585,1.00361,0.98918,0.96442,0.96919
0.97619,1.00359,0.98918,0.96445,0.96917
0.97629,1.00357,0.98918,0.96448,0.96921
0.9761,1.00356,0.98918,0.96454,0.96926
0.97598,1.00356,0.98917,0.96426,0.96937
0.97636,1.00354,0.98917,0.96427,0.96944
0.9762,1.00352,0.98917,0.96428,0.96952
0.9758,1.00349,0.98916,0.96428,0.9696
0.97622,1.00346,0.98916,0.96432,0.96963
0.97554,1.00346,0.98915,0.96432,0.96975
0.97533,1.00335,0.98914,0.9643,0.96864
0.97541,1.00331,0.98913,0.9643,0.96863
0.975,1.00328,0.98912,0.9643,0.96861
0.97485,1.00324,0.98911,0.96434,0.96855
0.97414,1.00322,0.9891,0.96435,0.96854
0.97331,1.00318,0.98909,0.96437,0.96855
0.97356,1.00312,0.98908,0.96437,0.96838
0.97397,1.00309,0.98906,0.96438,0.96834
0.97345,1.00305,0.98905,0.96438,0.96836
0.97299,1.00303,0.98903,0.96438,0.9684
0.97339,1.00298,0.98902,0.9644,0.96839
0.97315,1.00294,0.989,0.9644,0.96838
0.97362,1.0029,0.98899,0.96444,0.96833
0.97361,1.00286,0.98897,0.96444,0.96833
0.97327,1.00282,0.98896,0.96448,0.96832
0.97258,1.00277,0.98894,0.96448,0.9683
0.97333,1.00273,0.98892,0.96449,0.96826
0.97302,1.00269,0.98891,0.96454,0.96825
0.97301,1.00267,0.98889,0.96458,0.96828
0.97334,1.00263,0.98887,0.96463,0.96821
0.97346,1.0026,0.98886,0.96464,0.96824
0.97379,1.00256,0.98884,0.96466,0.96823
0.97316,1.00252,0.98883,0.96471,0.96823
0.97324,1.00249,0.98881,0.96473,0.96826
0.97341,1.00246,0.9888,0.96474,0.96829
0.97381,1.00244,0.98879,0.96479,0.96832
0.97373,1.00241,0.98878,0.96481,0.96831
0.97365,1.00237,0.98877,0.96487,0.96831
0.97294,1.00236,0.98876,0.96494,0.96835
0.97486,1.00232,0.98875,0.965,0.96836
0.97359,1.00228,0.98875,0.96498,0.96836
0.97332,1.00226,0.98875,0.96499,0.9684
0.97317,1.00223,0.98876,0.96504,0.96839
0.97324,1.00221,0.98877,0.96506,0.96841
0.97268,1.00221,0.98878,0.96508,0.96846
0.97263,1.0022,0.9888,0.96514,0.96849
0.97321,1.00217,0.98883,0.96516,0.96842
0.97373,1.00215,0.98885,0.96522,0.96838
0.97353,1.00215,0.98888,0.96524,0.9684
0.97401,1.00214,0.98891,0.96526,0.96839
0.97206,1.00213,0.98895,0.96528,0.96836
0.97231,1.00213,0.98899,0.96529,0.96838
0.97189,1.00212,0.98903,0.96534,0.96834
0.97273,1.00213,0.98907,0.96535,0.96838
0.97278,1.00212,0.98911,0.9654,0.96834
0.97224,1.00212,0.98916,0.9654,0.96832
0.97272,1.00211,0.98921,0.96541,0.96827
0.97267,1.00211,0.98926,0.96546,0.96826
0.97306,1.00212,0.98932,0.96551,0.96825
0.97323,1.00213,0.98937,0.96551,0.96824
0.97306,1.00215,0.98943,0.96551,0.96833
0.97316,1.00215,0.98949,0.96556,0.96827
0.97347,1.00216,0.98956,0.96557,0.96822
0.97366,1.00218,0.98962,0.96558,0.96819
0.97384,1.00221,0.98969,0.96558,0.96817
0.97335,1.00223,0.98976,0.96558,0.96815
0.97322,1.00224,0.98983,0.96562,0.96806
0.97392,1.00228,0.9899,0.96563,0.96801
0.97421,1.0023,0.98997,0.96563,0.96789
0.97366,1.00232,0.99005,0.96562,0.96779
0.97374,1.00234,0.99013,0.96565,0.96766
0.9735,1.00236,0.99021,0.96564,0.96754
0.97416,1.0024,0.99029,0.96563,0.96749
0.97382,1.00242,0.99038,0.96566,0.96736
0.97421,1.00246,0.99047,0.96564,0.96725
0.97345,1.00248,0.99056,0.96562,0.96712
0.97454,1.00252,0.99065,0.96559,0.96703
0.97446,1.00255,0.99074,0.96556,0.96691
0.97449,1.00259,0.99084,0.96554,0.96681
0.97377,1.00265,0.99093,0.96551,0.96676
0.97433,1.0027,0.99103,0.96547,0.96666
0.97397,1.00274,0.99113,0.96544,0.96656
0.97351,1.00279,0.99124,0.96539,0.96646
0.9745,1.00284,0.99134,0.96538,0.96637
0.97389,1.00289,0.99145,0.96537,0.96628
0.97448,1.00294,0.99156,0.96536,0.96619
0.97399,1.00299,0.99168,0.96536,0.96607
0.974,1.00303,0.99179,0.96535,0.96593
0.97445,1.00307,0.99191,0.96535,0.96578
0.97395,1.00314,0.99203,0.96534,0.9657
0.97407,1.00313,0.99215,0.96533,0.96567
0.97438,1.00312,0.99227,0.96533,0.96564
0.97419,1.00314,0.9924,0.96532,0.96562
0.97422,1.00315,0.99252,0.96532,0.9656
0.97462,1.00317,0.99265,0.96531,0.96559
0.97413,1.00319,0.99278,0.96531,0.96558
0.97398,1.0032,0.99292,0.9653,0.96557
0.97375,1.00322,0.99305,0.96529,0.96556
0.97496,1.00324,0.99319,0.96529,0.96556
0.97407,1.00326,0.99333,0.96528,0.96557
0.97507,1.00328,0.99348,0.96528,0.96557
0.97395,1.0033,0.99362,0.96527,0.96558
0.9737,1.00332,0.99377,0.96527,0.9656
0.9745,1.00334,0.99392,0.96526,0.96561
0.97363,1.00336,0.99407,0.96526,0.96563
0.97346,1.00338,0.99423,0.96525,0.96566
0.97397,1.0034,0.99438,0.96525,0.96568
0.97386,1.00342,0.99454,0.96524,0.96572
0.974,1.00344,0.9947,0.96524,0.96575
0.97438,1.00346,0.99487,0.96523,0.96579
0.97362,1.00347,0.99503,0.96523,0.96583
0.97365,1.00349,0.9952,0.96522,0.96587
0.97398,1.00351,0.99537,0.96522,0.96592
0.97391,1.00353,0.99554,0.96521,0.96597
0.97365,1.00354,0.99572,0.96521,0.96603
0.97352,1.00356,0.99589,0.9652,0.96609
0.97331,1.00358,0.99607,0.9652,0.96615
0.97328,1.00359,0.99625,0.96519,0.96622
0.97289,1.00361,0.99644,0.96519,0.96629
0.97365,1.00361,0.99662,0.96518,0.96636
0.97306,1.00362,0.99681,0.96518,0.96644
0.97316,1.00364,0.997,0.96517,0.96652
0.97304,1.00365,0.99719,0.96517,0.9666
0.97303,1.00366,0.99739,0.96517,0.96669
0.973,1.00367,0.99759,0.96516,0.96678
0.97275,1.00368,0.99779,0.96516,0.96687
0.97262,1.00369,0.99799,0.96515,0.96697
0.97246,1.0037,0.99819,0.96515,0.96707
0.97264,1.0037,0.9984,0.96514,0.96718
0.97212,1.0037,0.9986,0.96514,0.96729
0.97275,1.00371,0.99882,0.96513,0.9674
0.97277,1.00371,0.99903,0.96513,0.96751
0.97212,1.00372,0.99924,0.96513,0.96763
0.97185,1.00373,0.99946,0.96577,0.96775
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
