Jsc4,Voc4,FF4,Hysteresis4,PCE4
0.90454,0.9689,1.02631,1.04697,0.89682
0.90434,0.96898,1.02627,1.04696,0.89681
0.90413,0.96907,1.02622,1.04696,0.8968
0.90394,0.96917,1.02616,1.047,0.89686
0.90374,0.96927,1.02612,1.047,0.89686
0.90353,0.96937,1.02607,1.0469,0.89688
0.90336,0.96948,1.026,1.04696,0.89695
0.90314,0.96958,1.02586,1.04699,0.8971
0.90296,0.9697,1.02574,1.04702,0.89724
0.90282,0.96982,1.02565,1.04705,0.89734
0.90266,0.96993,1.02557,1.04709,0.89741
0.90249,0.97005,1.02541,1.04723,0.89757
0.90232,0.97016,1.02538,1.04727,0.89755
0.90217,0.97028,1.02533,1.04725,0.89756
0.90204,0.9704,1.02529,1.04731,0.89758
0.90193,0.97052,1.02528,1.04735,0.89755
0.90181,0.97065,1.02526,1.04743,0.89756
0.90167,0.97078,1.02524,1.04743,0.89755
0.90157,0.97091,1.02509,1.04746,0.89771
0.90144,0.97105,1.02501,1.04753,0.89778
0.90133,0.97118,1.02486,1.04755,0.89794
0.90119,0.97132,1.02482,1.04759,0.89793
0.90108,0.97144,1.02471,1.0476,0.89801
0.90096,0.97157,1.02461,1.04765,0.89805
0.90085,0.97169,1.02456,1.04766,0.89804
0.90076,0.97181,1.02455,1.04756,0.89796
0.90065,0.97192,1.02456,1.04761,0.89787
0.90059,0.97203,1.02443,1.04768,0.89795
0.90055,0.97213,1.02437,1.04766,0.89794
0.90051,0.97222,1.02421,1.04776,0.89804
0.90046,0.97231,1.02422,1.04769,0.89789
0.90042,0.97238,1.02423,1.04779,0.89776
0.9004,0.97244,1.0242,1.04782,0.89767
0.90039,0.9725,1.02423,1.04788,0.89749
0.90037,0.97254,1.0243,1.04785,0.89726
0.9004,0.97259,1.02423,1.04793,0.89721
0.9004,0.97262,1.0243,1.04797,0.89695
0.90042,0.97265,1.02436,1.048,0.8967
0.90045,0.97266,1.02434,1.04805,0.89653
0.90049,0.97268,1.02438,1.0481,0.89628
0.90055,0.97268,1.02447,1.04811,0.89596
0.90064,0.97269,1.02457,1.04817,0.89565
0.90071,0.97268,1.02465,1.04813,0.89534
0.90079,0.97267,1.02465,1.0482,0.89512
0.90091,0.97265,1.02472,1.04826,0.89483
0.90097,0.97263,1.02482,1.04829,0.89447
0.90105,0.97261,1.0249,1.04831,0.89413
0.90117,0.97258,1.02496,1.04822,0.89384
0.90128,0.97254,1.02502,1.04831,0.89354
0.90139,0.9725,1.02511,1.04814,0.89321
0.90151,0.97246,1.02519,1.04806,0.89289
0.90163,0.97241,1.0253,1.04815,0.89252
0.90176,0.97235,1.02542,1.04823,0.89215
0.90189,0.97229,1.02551,1.04833,0.8918
0.90203,0.97223,1.02552,1.0485,0.89157
0.90215,0.97217,1.02553,1.04852,0.89135
0.90232,0.97211,1.0256,1.04853,0.89103
0.90243,0.97204,1.02567,1.04853,0.8907
0.90253,0.97198,1.02565,1.04859,0.89048
0.90261,0.97191,1.02569,1.04865,0.89017
0.90271,0.97185,1.02576,1.04873,0.88985
0.9028,0.97179,1.02579,1.04882,0.88958
0.9029,0.97173,1.02586,1.04891,0.88928
0.90297,0.97166,1.0259,1.04898,0.88901
0.90303,0.9716,1.02593,1.04888,0.88877
0.90313,0.97154,1.02593,1.04898,0.8886
0.9032,0.97149,1.02589,1.04904,0.88846
0.90324,0.97143,1.02593,1.04912,0.88823
0.90328,0.97138,1.02595,1.04921,0.88805
0.90331,0.97134,1.02578,1.04933,0.88813
0.90331,0.97131,1.02579,1.04942,0.88799
0.90331,0.97127,1.02577,1.04952,0.88789
0.90333,0.97123,1.02569,1.04963,0.88789
0.90331,0.9712,1.02562,1.04968,0.88787
0.90327,0.97118,1.02564,1.04975,0.88773
0.90322,0.97115,1.02553,1.04981,0.8878
0.90321,0.97113,1.02548,1.04977,0.88777
0.90315,0.97112,1.02543,1.04972,0.88774
0.90306,0.9711,1.0255,1.04975,0.88758
0.90301,0.9711,1.02545,1.04985,0.88759
0.90297,0.9711,1.02552,1.04989,0.88745
0.9029,0.9711,1.02547,1.04987,0.88747
0.90278,0.97112,1.02551,1.04993,0.88737
0.90268,0.97114,1.02532,1.05,0.88758
0.90251,0.97116,1.02522,1.05014,0.88766
0.90235,0.97118,1.02528,1.05016,0.88754
0.90216,0.9712,1.02535,1.0502,0.88739
0.90196,0.97124,1.0254,1.05024,0.8873
0.90175,0.97127,1.02542,1.05025,0.88724
0.90152,0.97131,1.02529,1.05028,0.88734
0.90126,0.97134,1.02526,1.05031,0.88731
0.90099,0.97138,1.02524,1.05031,0.88728
0.90071,0.97142,1.02514,1.0503,0.88736
0.90043,0.97146,1.02513,1.05034,0.88735
0.90017,0.97151,1.02511,1.05037,0.88736
0.89997,0.97155,1.025,1.05043,0.8875
0.89972,0.9716,1.02493,1.05037,0.88759
0.89948,0.97164,1.02494,1.05027,0.88759
0.89925,0.97168,1.02493,1.0503,0.88761
0.89901,0.97172,1.02482,1.0503,0.88777
0.89879,0.97176,1.02481,1.05025,0.8878
0.89856,0.9718,1.02471,1.05026,0.88795
0.89834,0.97183,1.0247,1.05027,0.88801
0.89813,0.97187,1.02471,1.05031,0.88802
0.8979,0.9719,1.02472,1.05033,0.88805
0.89766,0.97193,1.02475,1.05035,0.88807
0.89743,0.97196,1.02477,1.05039,0.88809
0.8972,0.97198,1.02471,1.05044,0.88824
0.89699,0.97201,1.02484,1.05023,0.88811
0.89681,0.97203,1.02494,1.0503,0.88805
0.89657,0.97205,1.025,1.05019,0.88801
0.89634,0.97206,1.02508,1.05024,0.88795
0.89615,0.97208,1.02529,1.05019,0.88773
0.89596,0.97209,1.02521,1.05021,0.88786
0.89575,0.9721,1.02529,1.05029,0.88778
0.89553,0.97211,1.0253,1.05032,0.8878
0.89531,0.97212,1.02533,1.05035,0.8878
0.89512,0.97212,1.02522,1.05038,0.88798
0.89493,0.97212,1.02514,1.05044,0.88809
0.8947,0.97212,1.02522,1.05036,0.88799
0.89451,0.97212,1.02527,1.05028,0.88791
0.89431,0.97211,1.02543,1.05033,0.8877
0.89415,0.9721,1.02532,1.05035,0.88782
0.89395,0.97209,1.02545,1.05038,0.88761
0.89374,0.97208,1.02555,1.05037,0.88744
0.89358,0.97206,1.02563,1.05036,0.88729
0.89341,0.97204,1.02565,1.05047,0.88722
0.89325,0.97202,1.02569,1.05046,0.88711
0.89305,0.97199,1.02577,1.05045,0.88695
0.89285,0.97197,1.02581,1.05046,0.88681
0.89267,0.97193,1.026,1.05042,0.88648
0.89251,0.9719,1.026,1.05038,0.88638
0.89236,0.97187,1.02601,1.05017,0.88627
0.89221,0.97183,1.02614,1.04995,0.886
0.89204,0.97179,1.0262,1.04999,0.88582
0.89194,0.97175,1.02609,1.05012,0.88586
0.89179,0.97171,1.02628,1.05013,0.8855
0.89167,0.97167,1.02633,1.05014,0.88531
0.89155,0.97162,1.02641,1.05019,0.88509
0.89143,0.97158,1.02655,1.05,0.88479
0.89131,0.97153,1.02663,1.05001,0.88456
0.89118,0.97148,1.02667,1.05006,0.88439
0.89106,0.97144,1.02669,1.04995,0.88427
0.89096,0.97139,1.02674,1.04985,0.88411
0.89084,0.97134,1.02686,1.04989,0.88385
0.89071,0.9713,1.02689,1.04993,0.88372
0.89064,0.97125,1.02692,1.04995,0.8836
0.89054,0.97121,1.02696,1.04998,0.88348
0.89044,0.97116,1.02702,1.05017,0.88332
0.89036,0.97112,1.02705,1.05019,0.88323
0.8903,0.97108,1.02706,1.05031,0.88318
0.89021,0.97104,1.02704,1.05042,0.88317
0.89012,0.971,1.02706,1.0505,0.88311
0.89002,0.97096,1.02707,1.05055,0.88308
0.88992,0.97093,1.02708,1.05043,0.88305
0.88984,0.9709,1.02711,1.05031,0.88301
0.88975,0.97086,1.02722,1.05043,0.88285
0.88961,0.97084,1.02719,1.05045,0.88288
0.88951,0.97081,1.02722,1.05063,0.88284
0.88941,0.97078,1.02726,1.05063,0.88279
0.8893,0.97076,1.0273,1.05076,0.88274
0.8892,0.97074,1.02731,1.05085,0.88275
0.88906,0.97072,1.02725,1.05092,0.88285
0.88893,0.97071,1.02726,1.05076,0.88286
0.88882,0.97069,1.02725,1.05066,0.8829
0.88871,0.97068,1.02728,1.05076,0.88291
0.88856,0.97067,1.02732,1.05081,0.88291
0.88841,0.97066,1.0274,1.05083,0.88285
0.88827,0.97066,1.0274,1.05098,0.88291
0.88814,0.97065,1.02737,1.05111,0.88304
0.88799,0.97065,1.0275,1.05121,0.88293
0.88788,0.97065,1.02749,1.05114,0.88304
0.8877,0.97066,1.02754,1.05126,0.88305
0.88755,0.97066,1.02751,1.05136,0.88316
0.88737,0.97067,1.02746,1.05149,0.88328
0.88717,0.97067,1.02747,1.05159,0.88332
0.887,0.97068,1.02764,1.05165,0.88316
0.88676,0.9707,1.02773,1.05183,0.88307
0.88657,0.97071,1.02782,1.05202,0.883
0.88639,0.97072,1.02782,1.05208,0.88307
0.8862,0.97074,1.02793,1.05213,0.88298
0.88596,0.97076,1.02789,1.05206,0.88307
0.8857,0.97078,1.02801,1.05217,0.88296
0.88551,0.9708,1.02789,1.05221,0.88317
0.88527,0.97082,1.02791,1.05224,0.88317
0.88505,0.97084,1.02806,1.05229,0.883
0.88479,0.97086,1.02808,1.05234,0.88298
0.88458,0.97089,1.02807,1.05235,0.88302
0.88434,0.97091,1.02809,1.05237,0.88301
0.88409,0.97094,1.02813,1.05238,0.88299
0.88384,0.97096,1.02823,1.05234,0.88288
0.88361,0.97098,1.02813,1.05235,0.88302
0.88336,0.97101,1.02816,1.05234,0.88301
0.88309,0.97104,1.02826,1.05237,0.88289
0.88283,0.97107,1.02827,1.05232,0.88288
0.88254,0.9711,1.02829,1.05227,0.88286
0.88223,0.97112,1.02825,1.05219,0.88291
0.88191,0.97115,1.02833,1.05217,0.88281
0.88163,0.97118,1.02834,1.0521,0.88277
0.8813,0.97121,1.02822,1.05204,0.8829
0.88098,0.97124,1.02836,1.05201,0.88269
0.88067,0.97126,1.02833,1.05192,0.8827
0.88034,0.97129,1.02844,1.05187,0.8825
0.88,0.97131,1.02846,1.05179,0.88241
0.87966,0.97134,1.02835,1.05168,0.88249
0.87933,0.97136,1.0283,1.05156,0.8825
0.87898,0.97139,1.02831,1.05131,0.88241
0.87864,0.97141,1.02833,1.05134,0.88231
0.87828,0.97143,1.02844,1.05126,0.8821
0.87796,0.97145,1.02845,1.05131,0.88202
0.87758,0.97147,1.02846,1.05127,0.88193
0.87724,0.97149,1.02843,1.05141,0.8819
0.8769,0.97151,1.02832,1.05138,0.88197
0.87655,0.97153,1.02829,1.05131,0.88193
0.87618,0.97154,1.02826,1.05127,0.88186
0.87584,0.97155,1.02815,1.05117,0.88189
0.87551,0.97156,1.02816,1.05105,0.88176
0.87516,0.97156,1.02813,1.05084,0.88167
0.87481,0.97157,1.0283,1.05076,0.88132
0.87449,0.97157,1.02844,1.05066,0.881
0.87418,0.97157,1.02853,1.05067,0.88073
0.87393,0.97156,1.0285,1.05065,0.88063
0.87366,0.97156,1.02842,1.05049,0.88058
0.87339,0.97155,1.0286,1.05039,0.88019
0.87315,0.97155,1.02854,1.05029,0.8801
0.87293,0.97154,1.02848,1.05019,0.88001
0.8727,0.97153,1.0285,1.0501,0.87981
0.87246,0.97151,1.02854,1.04976,0.87957
0.87226,0.9715,1.02855,1.04967,0.8794
0.87206,0.97148,1.02868,1.04952,0.87906
0.87189,0.97146,1.02872,1.04943,0.87885
0.87168,0.97144,1.02872,1.04908,0.87867
0.87149,0.97142,1.02878,1.04893,0.87842
0.87134,0.9714,1.02867,1.04908,0.87839
0.87118,0.97138,1.02853,1.04928,0.87838
0.87105,0.97136,1.02844,1.04915,0.8783
0.87088,0.97134,1.0286,1.04909,0.87788
0.87075,0.97131,1.02857,1.04887,0.8777
0.8706,0.97129,1.02857,1.04882,0.8775
0.87049,0.97126,1.02853,1.04861,0.87735
0.87036,0.97124,1.02855,1.04877,0.87713
0.87024,0.97121,1.02852,1.04873,0.87698
0.87017,0.97119,1.02849,1.04856,0.87686
0.87007,0.97117,1.02847,1.04846,0.87671
0.86994,0.97115,1.02847,1.04843,0.87654
0.86986,0.97113,1.02846,1.04842,0.87639
0.86977,0.9711,1.02846,1.04841,0.87624
0.86968,0.97108,1.02845,1.0484,0.87612
0.86961,0.97106,1.02845,1.04836,0.87599
0.86953,0.97104,1.02832,1.04832,0.87602
0.86943,0.97102,1.0283,1.04827,0.87592
0.86932,0.971,1.02831,1.04839,0.87578
0.86925,0.97098,1.02822,1.04846,0.87576
0.86919,0.97095,1.0282,1.04819,0.87566
0.8691,0.97093,1.02819,1.04817,0.87555
0.86903,0.97092,1.02804,1.04832,0.87562
0.86891,0.9709,1.02807,1.04844,0.87544
0.86885,0.97088,1.02803,1.04829,0.87537
0.86876,0.97087,1.02806,1.04841,0.8752
0.86869,0.97085,1.02793,1.04832,0.87525
